,Tweets,Time,Username
341,Worlds of Making:  Best Practices for Establishing a Makerspace in Your School http://www.amazon.com/gp/product/1483382826?gwSec=1&redirect=true&ref_=s9_simh_gw_p14_d0_i1 … #MakerFaire pic.twitter.com/DlIWWHAWyR,9/26/2015,LFlemingEDU
342,Ready for another NYC @makerfaire with @mbanzi and @arduino at the @Atmel booth with the Qduino Mini!pic.twitter.com/7uI7sGo5Z8,9/26/2015,Qtechknow
343,"Trying out the space toilet in the NASA exhibit at #MakerFaire.  A dry run, however.  Come and see for yourself. pic.twitter.com/Z3lCigqOHC",9/26/2015,dalepd
344,"@DJQbert @DJROBSWIFT @NoisiCerP, Dwells & Jazzy Jay @intel @makerfaire @ NY Hall of Science http://www.facebook.com/ChristieZPabon/media_set?set=a.10156012067465262.1073742055.805495261&type=3&pnref=story …pic.twitter.com/aRO9Htm8B1",9/27/2015,DMCUSADJBattles
345,What an awesome weekend at @makerfaire NYC! It was great to have so many youngsters try out the @ultracortex!pic.twitter.com/LOp8cSdzlA,9/27/2015,russomanno15
346,Amazing @Atmel education panel with @tigoe Bob and @ArtieBeavis at @makerfaire NY! pic.twitter.com/eljeVTXu7N,9/27/2015,Qtechknow
347,.@EbenUpton and @mbanzi with their model counterparts :) #Makerfaire pic.twitter.com/0G91o3RGnv,9/27/2015,Raspberry_Pi
348,Makers show off their inner Mozart with this keyboard made of focused light and touch pads. #makerfaire #NYChttps://vine.co/v/exPwuDn0lT3 ,9/27/2015,intel
349,There are a lot of adorable @officialmeccano Meccanoid robots here at #MakerFaire. cc @MichaelFNunez #WMF15pic.twitter.com/ScxNh0dtmS,9/27/2015,PopSci
350,"All bots use electricity, but only Plasma bot shows you what he’s made of. #makerfaire #NYChttps://vine.co/v/exU2KmmmrKW ",9/27/2015,intel
351,Just bought 20 Mixed Gender Laboratory warning signs @makerfaire. Who wants one for their lab? pic.twitter.com/vsmRasqxCq,9/27/2015,pollyp1
352,"Pi project talk at #MakerFaire: a live cam you view from yr phone, 3.30pm, Electronics Stage http://makerfaire.com/maker/entry/52614/ …pic.twitter.com/johl2BPRLz",9/27/2015,Raspberry_Pi
353,"Head to toe, all #3Dprinted, see @danitpeleg's collection at World @makerfaire zone 1 #wmf15https://vine.co/v/exUvmpdePqW ",9/27/2015,make
354,"""The price of a @Raspberry_Pi is designed to be the price of a textbook."" ($20-35) - @EbenUpton at #MakerFaire pic.twitter.com/Rzh0pjuqb8",9/27/2015,acoustik
355,EXCLUSIVE! Ladyada herself shows off the brand-spankin' new @adafruit Feather board. #WMF15 #MakerFaire pic.twitter.com/7FjSJbUq8h,9/27/2015,MicrochipMakes
356,BREAKING NEWS!!! @adafruit gives us the first-ever look at their brand new board: the Feather. #WMF15 #MakerFaire pic.twitter.com/Vc9yIukOxD,9/27/2015,MicrochipMakes
357,What's going on?!! @makerfaire #WMF15pic.twitter.com/W4sJRv8AYU,9/27/2015,seeedstudio
358,"Kicking off day 2 of #makerfaire with a peek inside the Kaleidodome, a room filled with 24 kaleidoscopes! #WMF15pic.twitter.com/gzkQztlzDn",9/27/2015,PopSci
359,Good morning #MakerFaire! It's early on day two and we already have a crowd at @Raspberry_Pi.pic.twitter.com/uNSkg1aU6H,9/27/2015,MattRichardson
360,R2D2 Builders at the @makerfaire #nyhallofscience #MakerFaire #r2d2 #daddysd2 #r2d2builderspic.twitter.com/TOEBJsJChD,9/27/2015,melissheehan
361,"#MakerFaire 2015 is a wrap, but you can still visit our booth: @MattRichardson shows you round from 0:56:30-1:04:00.https://www.youtube.com/watch?v=G5qZZqJPg5c …",9/28/2015,Raspberry_Pi
362,Check out this amazing video of #PlasmaBot (ft @notsam) from our trip to @makerfaire #WMF15 http://pops.ci/RB40Ou pic.twitter.com/Oa3wRw0N3D,9/29/2015,PopSci
363,Our Scott Deutsch & the folks @PopSci took us on a fun tour of our #Mars habitats @makerfaire @NASAPrize #nasatech  http://bit.ly/1h83Q6n ,9/29/2015,AmericaMakes
364,Italia leader movimento maker alla NYC @makerfaire con @mbanzi @arduino @fonderiedigital @3Dwasp @VIPER_IoT BioPichttp://bit.ly/1h6UtnD ,9/29/2015,mtcometto
365,"From 3D-printed dresses to drones, these #MakerFaire women will inspire you to innovate http://nyti.ms/1iXlkEu  #WMF15pic.twitter.com/5LkGCzyfhT",9/29/2015,WomenintheWorld
366,Maker Faire Week w/an emphasis on education - 43 Lessons from the Make: Education Forum | Make: http://makezine.com/2015/09/29/schools-session-39-lessons-make-education-forum/?utm_source=sumome&utm_medium=twitter&utm_campaign=sumome_share … via @make #makerfaire,9/30/2015,SherryHuss
367,These three @makerfaire robots cost more than you think #WMF15 #MAKERFAIRE (via @QinchenCQ)https://amp.twimg.com/v/98b5cfbe-51ad-4d21-bc97-f91058241ecd …,9/30/2015,CNBC
368,"At World @MakerFaire, @satNOGS showed us how to build your own satellite ground station http://ow.ly/SR8mO  #WMF15pic.twitter.com/e4GsleGxqp",9/30/2015,make
369,This past wknd @NASAPrize awarded 3 teams $40k in the 1st stage of the @3DPChallenge at the NY @makerfaire #NASAtechhttp://www.nasa.gov/directorates/spacetech/centennial_challenges/3DPHab/2015winners.html …,9/30/2015,NASA_Technology
370,A great article and interview on @SatNOGS from @aallan for @make at World @MakerFaire http://makezine.com/2015/09/30/build-satellite-ground-station/ … cc: @ppapadeas @cshields,9/30/2015,SatNOGS
371,Plasmabot is just one of the amazing creations we saw at this year’s @MakerFaire #WMF15 http://pops.ci/makerfaire15 pic.twitter.com/74GZMFijyY,9/30/2015,PopSci
372,Hanging w/ Ultimaker #3DPrinting @ World Maker Faire 2015 in New York https://youtu.be/qRmTwB7fhyg  #Tour #MakerFaire #3DPrinter,10/1/2015,Barnacules
373,.@EbenUpton debuts @RaspberryPi touchscreen & Sense HAT at World #Makerfaire http://ow.ly/STB6z  @TechTimes_Newspic.twitter.com/990nioKD1v,10/1/2015,makerfaire
374,DIY underwater drone from @makerfaire lets you experience the sea http://mbayaq.co/1MJW1zc  @PopSci pic.twitter.com/AfmJb4WYf8 via @aquaken,10/1/2015,MBARI_News
375,Makeropoly. #makerspace #makered #makerfaire #elemaker http://ift.tt/1LFU0XH pic.twitter.com/DzOUofl3bW,10/10/2015,krissyvenosdale
376,Tools are everywhere as design #design #tool #maker #makerfaire2015 #makerfaire #makerfairerome #designthinking #se…pic.twitter.com/CNZuJyVPym,10/10/2015,DesignRambles
377,We're looking for volunteers to help us at this years #MakerFaire @derbysilkmill @derbycq http://makerfairederby.com/volunteer/ pic.twitter.com/dReqE3pNMd,10/10/2015,derbymuseums
378,Our #MetKids team had a blast at the World @MakerFaire 2015! Read their recap: http://met.org/1MgOchP  #WMF15pic.twitter.com/Lv9ewIUuyZ,10/11/2015,metmuseum
379,@arduino Instruments ready to travel to @MakerFaireRome .#diy #arduino #MakerFaire #maker #Makers #musicpic.twitter.com/mJppMqEliM,10/12/2015,instroniks
380,The Barnes & Noble Mini #Makerfaire lineup is fantastic - Find out more! http://ow.ly/TmHTQ  @digitaljournalpic.twitter.com/VoGcPoiFTr,10/13/2015,makerfaire
381,THIS WEEKEND: See the World's Largest #3DPrinter & much more at @MakerFaireRome! http://ow.ly/TpqXc pic.twitter.com/UOf6BMq61m,10/14/2015,makerfaire
382,Grab some cardstock & get started on these amazing DIY animal masks for #Halloween http://ow.ly/TooSh pic.twitter.com/UgVrA1EEv5,10/14/2015,makerfaire
383,Makie rising from pasta? The new Italian Makie robot wears a Roman helmet.  #makerfairerome @makerfaire #makiepic.twitter.com/HBSDvBt0LU,10/15/2015,dalepd
384,"Come sempre, proud to be at #makerfaire #rome @makerfaireromepic.twitter.com/yVcazNNrvT",10/15/2015,AmbasciataUSA
385,#Alchemist the so called quite #Ferrari in a bicycle world #startup #newmaterials @makerfaire pic.twitter.com/T4vFKVABBi,10/16/2015,In_Ventures
386,Discover the first widely available board based on @Intel Curie module just announced at #MakerFaire http://bit.ly/1LdA5MF  #Genuino #MFR15,10/16/2015,arduino
387,#WALKMAN @MakerFaireRome opening! @RiccardoLuna @makerfaire @DARPApic.twitter.com/69ropPGDSZ,10/16/2015,IITalk
388,They #make the music and the #3dprinting! @instroniks y @formbytes at #mfr15 @makerfaire pic.twitter.com/ebJ4Iwyrpp,10/17/2015,elsatch
389,Ready for another day at #makerfaire #Rome.Find us at #intel Pavillion S. #maker #startup #innovation #fablab #ebikepic.twitter.com/wGzLGWAXgP,10/17/2015,lucaspaggiari76
390,+10000 for @ATartanian's Giant Amplifier from the NYC @MakerFaire now featured on @Thingiverse - Print one yourself!pic.twitter.com/SJKXIRLt2K,10/19/2015,mathgrrl
391,.@Atmel recently shined the spotlight on ZYMKEY back at @MakerFaire NY: http://bit.ly/1NNeqyF  #RaspberryPi #Linuxpic.twitter.com/TLPQNJPXYI,10/20/2015,zymbit
392,Thanks to all 100k participants: Maker Faire Rome 2015 was great http://bit.ly/1Lpzszx  #gallery #MakerFaire #Genuino #Arduino #MFR15,10/22/2015,arduino
393,Join us 11-6-15 @BNBuzz @makerfaire to make a Lego stop motion video. @Kaitlyn_Fargo @dalepd @make @LEGO_Educationhttp://youtu.be/hQlNxgaEAD8 ,10/23/2015,AlexanderTLS
394,Paris will soon be home to the first #Techshop in Europe with 150+ machines http://ow.ly/TMzcp pic.twitter.com/ytwgrrFBvU,10/23/2015,makerfaire
395,What a pleasure to meet @dalepd @SherryHuss and @Bertier_Luyt tonight for #MakerFaire #Nantes 2016 #meetup !pic.twitter.com/Anzo1eJF37,10/23/2015,MakerTour
396,The @BNBuzz #BNMakerFaire is Nov. 6 - 8 and we can't wait! More info here: http://bit.ly/1NrT3Qn   #MakerFaire pic.twitter.com/w9ZBdlsaUB,10/24/2015,Ozobot
397,And then they were gone! THANK YOU TO EVERYONE who has been a part of Derby Mini Maker Faire! #DMMF15 #MakerFaire pic.twitter.com/JBNZjKtrPh,10/24/2015,MakerFaireDERBY
398,Amazing things round every corner! @MakerFaireDERBY #DMMF15 #MakerFaire pic.twitter.com/SMUeh6fYsA,10/24/2015,chris_keady
399,Upload a pic w/Makey at #MakerFaire 11/6-8 to Twitter/Insta w #BNMakerFaire & #Sweeps 4achance2win a gift card! Rls: http://oak.ctx.ly/r/3wfoa ,10/25/2015,BNBuzz
400,Weekend HOW-TO: Build your own #Arduino-Powered Candy Vending Machine! http://ow.ly/TOCVj   @makepic.twitter.com/aA3cNBaS3D,10/25/2015,makerfaire
401,Robot Factory’s Desktop Electroplating CopperFace System Debuts at Maker Faire Romehttp://3dprint.com/102434/copperface-maker-faire-rome/ …#3Dprinting #makerfaire,10/26/2015,3DPrintGirl
402,".@Jaredrawk describes his World #Makerfaire creation, ""Painting with RGB"" http://ow.ly/TRjTG pic.twitter.com/9q2k3zUauD",10/26/2015,makerfaire
403,Dates are confirmed for Maker Faire UK 2016. See you Saturday 23 - Sunday 24 April @scienceatlife! #makerfaireUKpic.twitter.com/M4XZf2I46G,10/26/2015,makerfaire_uk
404,Met the team of @seeedstudio with their RePhone at #MakerFaire Berlin. Check out their Kickstarter-Campaign: https://www.kickstarter.com/projects/seeed/rephone-kit-worlds-first-open-source-and-modular-p?ref=nav_search …,10/4/2015,spreeblick
405,We went to World Maker Faire in New York and had an amazing time. See what we got up to! https://www.raspberrypi.org/blog/world-maker-faire-new-york-2015/ … #WMF15 #MakerFaire,10/5/2015,Raspberry_Pi
406,"The @Raspberry_Pi team at World @makerfaire New York, a look back. (Cue sappy end-of-summer-camp music!) https://www.raspberrypi.org/blog/world-maker-faire-new-york-2015/ …",10/5/2015,MattRichardson
407,"#MakerFaire Berlin was amazing – find a collection of pictures, videos & impressions on our social media wall: http://berlin2015.codemotionworld.com/maker-faire-berlin-social-media-wall/ …",10/5/2015,CodemoBerlin
408,Check out the powerhouse women from #MakerFaire NYC who are rocking the #maker movement: http://intel.ly/1j483JN   #iQpic.twitter.com/id3BR14D36,10/6/2015,intel
409,We love cardboard! Check out these awesome cardboard projects from World @MakerFaire. http://ow.ly/T8QZp pic.twitter.com/NsSbZFI7yM,10/7/2015,make
410,World's largest 3D printer could build homes for the poor. h/t @3Dwasp #MakerFaire #BizHeroes http://u.pw/1WNmalm pic.twitter.com/kqAPP46trg,10/8/2015,Upworthy
411,Thailand Gets Its First #MakerFaire with the Bangkok Mini Maker Fairehttp://3dprint.com/99656/bangkok-mini-maker-faire/ …#3Dprintingpic.twitter.com/OzjzLUtEMD,10/8/2015,3DPrintingIt
412,Watch the mechanical gallop of a beautiful kinetic horse sculpture http://ow.ly/TaK9x  by @TensorFlux @makerfaire pic.twitter.com/MbriQ2S55S,10/8/2015,make
413,We're on Charlotte Talks this morning talking about @CLTMakerFaire. Tune in to @WFAE. #MakerFaire #cltpic.twitter.com/DpAPEHpvmn,10/8/2015,discoveryplace
414,".@MakerFaire New York, New York — a show (and tell) so good we had to say it twice: http://bit.ly/1RvDoRB  #TBTpic.twitter.com/vPM59qbdVA",10/8/2015,MicrochipMakes
415,"The @makerfaire is magic,an idea is becoming real,a virtual hug to @arduino team @MakerFaireRome team @RiccardoLuna @mbanzi  10x 4 your work",11/11/2015,enRecycleBot_it
416,Don't miss the chance to try #PlatformIO on @KyivMakerFaire and meet core developers! #makerfaire #kyivmakerfairepic.twitter.com/n5HAoxIsO9,11/11/2015,PlatformIO_Org
417,Stop by the MacroFab booth at the @HouMaker Houston #Makerfaire this Saturday for a free binary watch! pic.twitter.com/gceKCRjcWI,11/11/2015,MacroFab
418,Jingwen Zhu’s Bluetooth IoT Dress at @MakerFaire 2015 #WMF15 http://adafru.it/jna ,11/11/2015,adafruit
419,"Cape Cod Makerfaire -April 30, 2016 in #Mashpee @Rayjetlaser @ShopBotTools @AETLabs #toolsformaking",11/12/2015,mashpeetech
420,Just snagged the @makeredorg @makerfaire humble bundle! Go support Maker Ed!! #make #DIY #create >> https://www.humblebundle.com/books/morebooks  via @humblebooks,11/12/2015,mmm_jackiez
421,Thank you to @makerfaireott for showing us how kids aged 12-70 can have DIY fun! @MakerFaire #3dprinting #techpic.twitter.com/Bs8zuIaHqo,11/13/2015,3Dprintler
422,Gugu of Global Business Labs and Emmaculate of @FABlab_Namibia #Makerfaire #VentureBus #Ampion #innovationpic.twitter.com/pt0yHcV6uE,11/13/2015,SAISProgramme
423,Brush robot @HouMaker #MakerFaire coming to  @PineyElem as soon as I order the motors!pic.twitter.com/hK9pMMMZlm,11/14/2015,kboyceq
424,#RBMMF #makerfaire hello to @makeinbo by @PIPfablab @BICLaziopic.twitter.com/V6xcfpfZ5Z,11/14/2015,rpanunzio
425,#RBMMF #MakerFaire  clay #3D printing by @3Dwasp @PIPfablab @BICLaziopic.twitter.com/bY0MnseyDi,11/14/2015,rpanunzio
426,"Great meeting @AndiceLabs, maker of a great Beagle UPS, at Houston #MakerFaire cc @beagleboardorgpic.twitter.com/0zlvZMggup",11/14/2015,Jadon
427,Making mini brush robots & electric sewing bling @HouMaker #MakerFaire we'll be doing these @PineyElem soon!pic.twitter.com/S5WoMZY1In,11/14/2015,kboyceq
428,It's TODAY!  10am - 4pm Poughkeepsie Mini MakerFaire. http://makerfairepoughkeepsie.com/   Going to be a blast! @PokMakerFaire,11/14/2015,PoughkeepsieDay
429,Ready for the crowd at @HouMaker Faire! Lots of #RaspberryPi & @pimoroni goodies! #MakerFaire #Houstonpic.twitter.com/uJKy54DN4E,11/14/2015,pcsforme
430,Come down to the #houston #makerfaire to see @TXInstruments #tilaunchpad and @beagleboardorg! @HouMakerpic.twitter.com/SLvefticQi,11/14/2015,yertnamreg
431,Joe Hudy inspired the President to be a kid again. Mr Obama will treasure that moment more that Joe. #NAGC2015 #NAGC15 @makerfaire @jcasap,11/14/2015,AprilDeGennaro
432,Kicking off @AMIA #AMIA2015 at #AMIANIWG tutorial #makerfaire #makehealth @pattifbrennan @PattiAbbott @littledevicespic.twitter.com/xCkx5cHvcU,11/14/2015,vtiase
433,http://OpenICE.info  & @Intel Edison lets #AMIA2015 #MakerFaire attendees really make a activity monitor that works!!!!,11/14/2015,NLMdirector
434,"Some of the tools at #AMIA2015 MakerFaire include Edison boards, MIT @LittleDevices #OpenICE @Inteliot @IntelHealthhttp://moby.to/c5n0f2 ",11/14/2015,juliangoldman
435,"Amazing time at @HouMaker Faire yesterday selling to local schools, makerspaces, & kids. @Raspberry_Pi #MakerFaire pic.twitter.com/SHSDdqNdEf",11/15/2015,pcsforme
436,"I saw these at @makerfaire (I think) and love this idea! #makerspace #prototypinghttps://twitter.com/Cardborigami/status/665998375326740480 …Maker Club added,",11/15/2015,MkrClub
437,"After @MakerFaire_Rome, working on @MakerFaireBio  #skateboard #skate #rome #bilbao #italy #spain #comingsoonpic.twitter.com/2kSbEK1Khj",11/16/2015,need_les
438,We chatted with R2 at this year's @makerfaire about possible collabs. Stay tuned for some galactic news... https://vine.co/v/exg22BFvTDd ,11/16/2015,littleBits
439,How MakerSpace and MakerFaire can unlock a student's love of creating - Dail... http://buff.ly/1QsTj5n  #edtechpic.twitter.com/03SnhvTsVh,11/17/2015,edutechguys
440,"#GartnerSYM, @makerfaire, #MouseCon15 and more - check out the latest Mouse news! http://createsend.com/t/y-A9128752FDD1272E …pic.twitter.com/6wY3KagppG",11/18/2015,mouse_org
441,#Makerfaire at network school Hertford County EC. Great student article Roanoke-Chowan News-Herald. http://ow.ly/UO9x9 ,11/18/2015,ncnewschools
442,RT @makerfaire: Technology Is the New Rock and Roll @MakerFaireBio http://ow.ly/UNNBm  #MakerFaire #Bilbao #Spain this weekend! #biDweek,11/18/2015,MakerFaireBio
443,Check out these awesome robotic arms you can use at home! https://youtu.be/TbLopAMT7jo?t=9m41s … #MakerFaire #NewYork,11/19/2015,Barnacules
444,"Get to know Dale Dougherty, founder of @make & @makerfaire in this article by @lifehacker  - http://lifehacker.com/im-dale-dougherty-founder-of-make-magazine-and-this-i-1742793651?utm_campaign=socialflow_lifehacker_twitter&utm_source=lifehacker_twitter&utm_medium=socialflow …pic.twitter.com/O6l6Eejq18",11/19/2015,Makerspaces_com
445,New #MakerEd infographic features @MakerEdOrg @MakerFaire @instructables @MakeMagazine @littleBits http://gettingsmart.com/2015/11/infographic-the-rise-of-maker-ed/ … @Getting_Smart,11/19/2015,CarriSchneider
446,Maker Faire Round-Up Part 1: 3D Printing by Kathy Siviter http://www.postalvision2020.com/2015/11/maker-faire-round-up-part-1-3d-printing/ … #postalvision #3dprinting #MakerFaire #innovation,11/20/2015,PV2020
447,We need to have #makerspace  interest group and/or a #MakerFaire in #ecischools  #ecisnov15pic.twitter.com/Be7xpLc32Q,11/21/2015,JonathanJahnke
448,Packing for #nyscate15 while having my own #makerfaire.  Can't wait to leave the remodel for a couple days. pic.twitter.com/2so0WRhMdb,11/21/2015,deTechtive1
449,Having a blast at the @ROCHMakerFaire #ROC #MakerFaire #GDIpic.twitter.com/GVhRPfMWwW,11/21/2015,GDIROC
450,Lots to do & see! @makerfaire @ROCHMakerFaire @dalepd @lieberrian @NYSCATE #rmmf #nyscate15pic.twitter.com/SwrI0O5vB9,11/21/2015,ginaseymour
451,Where else can you talk to a hemp grower and someone who makes flux capacitors in the same room?  #rmmf  #makerfaire http://play.it/dad ,11/21/2015,MakingDadShow
452,"Rochester Mini Maker Faire! Tinkering, making and purchasing!! #MakerFaire #makerspace #HourOfCode @dsbnpic.twitter.com/2zBILdfIPs",11/21/2015,thekylekitchen
453,Infographic: The Rise of #MakerEd. Maker Ed has come a long way since the first @MakerFaire http://littlebits.cc/infographic-the-rise-of-maker-ed …pic.twitter.com/YTTJvrnhr4,11/22/2015,littleBits
454,Merci ! Gracias ! @MakerFaireBio                  #OPENSOURCE = #LOVE   ALWAYS :)@make @makerfaire @arduinopic.twitter.com/sVZXfy0VG8,11/23/2015,InMoov
455,"Lessons from a first-time Mini Maker Faire exhibitor, great for maker kids! http://goo.gl/VRq4HJ  #BNMakerFaire @makerfaire @BNBuzz",11/24/2015,JessieAtchison
456,Just posted http://wp.me/p3FPEU-2Gm  about this great resource for #MakerEd and #MakerFaire  Free download. http://fablearn.stanford.edu/fellows/page/meaningful-making-book …,11/26/2015,JosieHolford
457,First heard of @tingbot at @makerfaire_uk this year. Great for creating lots of experiences on @Raspberry_Pi'spic.twitter.com/gBxsP2AU6K,11/26/2015,SayBeano
458,#MakerFaire | Making #Rockets for #Fun and #STEM #Education http://dld.bz/eb5DW  …,11/27/2015,stemeducation
459,see you soon #tech_shop_ksa friends#arduino #tech #tech_shop #cnc @3d  @arduino @arduinoblog @makerfaire #3dprintpic.twitter.com/Mj1lFYV5Zf,11/27/2015,techshopksa
460,You saw our Ghost Heart at @makerfaire @EBMakerFaire @bayareascience @nerdniteSF. Come make your own! http://www.meetup.com/Counter-Culture-Labs/events/227085684 … @sciencequiche,11/28/2015,CountrCultrLabs
461,"The 5 type of makers:DIYer, Self-Learner, Educator, Pro-Maker, Entrepreneur#enkalten #making #MakerFaire pic.twitter.com/bqmla1Ikyd",11/5/2015,YagmurTanriover
462,"Talking FLL, #omgrobots, and 3D printing at @BNBuzz @makerfaire! pic.twitter.com/M4e8Xwgm5d",11/6/2015,team3061
463,"Teaching at West Bloomfield Barnes & Nobel #MakerFaire. We will be building catapults, 3D printed lovelies, & Metal pic.twitter.com/e3LeOi9g1a",11/6/2015,sarahndipitous
464,At Barnes & Noble in Greensboro for the Mini Maker Faire. Stop by and say hello! #maker #makerfaire pic.twitter.com/k30NayWj8G – at Barnes & Noble,11/6/2015,robomustache
465,First throw into the belly of @D1MakerLab Makey Robot! You can try it out tm at #ottawa #makerfaire ~ #makerfaireottpic.twitter.com/8skTuRIlLL,11/6/2015,Design_1st
466,@FTCThunderStone presenting their robot with 3d printed wheels at Barnes & Noble Makerfaire #bnmakerfaire #makeredpic.twitter.com/v7pXtFpHWy,11/6/2015,EdTechImagineer
467,"Join @AlexanderTLS & I tonight in Thousand Oaks for the Greatest Show & Tell on Earth! 5 & 7pm! @BNBuzz @makerfaire  https://twitter.com/BNBuzz/status/662389510588755968 …Mrs. Betterton added,",11/6/2015,MrsBettertonTLS
468,"I'll be at the Emeryville, CA B&N tomorrow at 2pm to talk about Pi. See you there! #BNMakerFaire @makerfaire @makehttps://twitter.com/Raspberry_Pi/status/662680711539892224 …Matt Richardson  🏳️‍🌈 added,",11/6/2015,MattRichardson
469,There is a Makerfaire at @bnbooks #BNMakerFaire #kwbpride #makered #APSisAwesomepic.twitter.com/WMPZOArtQX,11/7/2015,JoshPMcLaughlin
470,"Come see Seneca Valleys own, Abbey Valentine, at the Cranberry Makerfaire! 1pm & 5pm @Seneca_Valley @SVSchoolSuperpic.twitter.com/HLx9vCoQhy",11/7/2015,svshsgraphics
471,It's a gorgeous day in Ottawa and Canada's MakerFaire is now open! Come on down :-) @MakerFaireOTTpic.twitter.com/aiDsHIaa39,11/7/2015,DCantuBiz
472,Enjoying the #makerfaire at Barnes and Nobles in #Saratoga!  @sphero @BNBuzz @OfficialMeccano @littleBitspic.twitter.com/Kjo1T73ebh,11/7/2015,geoparadigm
473,"buncee team ready to ""make""  at the #makerfaire  @BNBuzz @lieberrian !pic.twitter.com/ysMWVrmkbT",11/7/2015,Buncee
474,Mado - 7 yrs old - ran her own robotics booth @makerfaireOTT @makerfaire today! #Kidsteachkids - #changeagentpic.twitter.com/S5Dlsu6CfH,11/7/2015,lisegaluga
475,Sophie - 10 yrs old - ran her own robotics booth @makerfaireOTT @makerfaire today! #Kidsteachkids - #empoweringpic.twitter.com/7esoxSPcaj,11/7/2015,lisegaluga
476,"Take the family to a Maker Faire, this weekend at @BNBuzz Barnes & Noble near you http://www.barnesandnoble.com/h/makerfaire  @makerfaire",11/7/2015,jowyang
477,These students spent their Friday night at @BNBuzz @makerfaire sharing @FIRSTweets with the community. #203pridepic.twitter.com/9Lin98SLkr,11/7/2015,team3061
478,"Proud of @Stonerobelem students and teachers @makerfaire ! @pammoran @csratliff @irasocol #acpshttps://twitter.com/jcanalichiosre4/status/663153410678607872 …Rosaura González added,",11/7/2015,rgonzalezmuniz
479,"More fun @makerfaire @BNBuzz w 3D printing, claymation, droids, & paper roller coasters! #lpeswake #makeredpic.twitter.com/yJBhI8AdlH",11/8/2015,RaRaPenguin
480,@HCSEC3 Vex Robotics teams #MakerFaire Barnes and Noble Etown @CentralHardin @jhhs2886 #omgrobots @REC_Foundationpic.twitter.com/Eq5UTTMFMx,11/8/2015,HCSEC3_PLTW
481,Pumped to announce that we'll be demoing #AdventureGuild at @ROCHMakerFaire! Get your tix here: https://www.eventbrite.com/e/rochester-mini-maker-faire-2015-tickets-17191576468 … #MakerFaire #RMMF,11/9/2015,AdvGuildGame
482,Madison Wi is having its first MakerFaire https://www.facebook.com/makerfairemadison … #wischat #tlchat,12/1/2015,pageintraining
483,Librarians love balloon cars! #STEM #STEMed #istelib #makered #makerspace @MakerEdOrg @makerfaire @make @yalsapic.twitter.com/jQittS6uKA,12/11/2015,lieberrian
484,The @AylesburyPDSB @PDSB_Libraries #Peel21st #MakerFaire Kiosk is ready for tonight's open house. pic.twitter.com/TAInRYrYa9,12/16/2015,MrSchuermann
485,"""Who are makers?"" Really nice slice of @makerfaire by @SketchUp.  https://www.youtube.com/watch?v=VBjsVz8jNUc …",12/16/2015,msenese
486,#Infographic | The Rise of #MakerEd http://gettingsmart.com/2015/11/infographic-the-rise-of-maker-ed/ … #hourofcode #STEM #STEAM #edtech #maker #makerfaire,12/17/2015,CarriSchneider
487,How MakerSpace and MakerFaire can unlock a student’s love of creating - http://dailygenius.com/from-makerspace-to-makerfaire/ …,12/17/2015,DailyGenius
488,"Win 1000 boards, a trip to #MakerFaire with the greatest #Arduino #IoT contest https://www.hackster.io/challenges/arduino-microsoft-maker … #WinArduinopic.twitter.com/t7qW7229z3",12/18/2015,arduino
489,#MakerEdBC will #Make! Turning @abbysenior #Makerspace course Ss loose on their #MakerFaire #pbl #skills4bc #passionpic.twitter.com/n7WJnR26ji,12/18/2015,ddirom
490,The call for Makers is OPEN! Submit your project for Maker Faire UK 2016 before Monday 25 January:http://bit.ly/1XVWe5V ,12/18/2015,makerfaire_uk
491,"A year ago today, I quit my job, it's fair to say its been a hell of a year @MakeItRustoleum @NEbloggerawards @makerfaire_uk @TheNestLowFell",12/19/2015,cheryl_lumley
492,@fabguru2015 revisiting old crafts @LeonMakerFaire #leonesp @makerfaire #FabLab full video https://vimeo.com/145056059 pic.twitter.com/Ugb9fYG13H,12/19/2015,FabLabLeon
493,.@elsatch #makerfaire from 9 years old childs projects to families+groups+communities making spaces #festilabMPpic.twitter.com/ylGmDIJfnI,12/19/2015,nsantana12
494,A1- this is an idea to help bring maker culture to your school.  Add a school @makerfaire http://makerfaire.com/global/school/  #innovateNJ,12/2/2015,Makerspaces_com
495,Saw this in July before Detroit makerfaire.  never got back to get it. Emily got it for me for Christmas.  Works. pic.twitter.com/v0L6tMgzzO,12/27/2015,rattis
496,We’re always looking forward to the next @MakerFaire! Check out what we did at the last one in #Houston: http://ow.ly/W023O ,12/27/2015,TXInstruments
497,".@EdSciFest is looking for inventors, crafters & creators for the @makerfaire on 10 April http://www.voluntaryarts.org/2015/12/21/edinburgh-mini-maker-faire-calling-all-creative-types/#sthash.WO0kaO5B.dpuf … http://ow.ly/i/frOGI ",12/29/2015,VAScotland
498,Dale Dougherty ON AIR - What is the Future of Making in Education? http://ow.ly/WqADC  @EdSurge #edtechpic.twitter.com/ev8BCOXUnF,12/29/2015,makerfaire
499,The beading club strikes again :) Can't wait until our #makerfaire in April! #makerclub #peel21stpic.twitter.com/V699EkZbUO,12/3/2015,the_mulc
500,So my 1st year included @makerfaire_uk @MakeItRustoleum @NEbloggerawards @TheNestLowFell #awesomeyear bring on 2016pic.twitter.com/V9LpeP0Siu,12/30/2015,cheryl_lumley
