,Tweets,Time,Username
335,"BIG THANKS to everyone who got involved, had a go, supported us, had fun and learnt something new - YOU make Derby Mini #makerfaire #DMMF16pic.twitter.com/VPlACHwBo5",10/22/2016,MakerFaireDERBY
336,We're at Derby Mini MakerFaire! #DMMF16 @makerfairederby @thisIsbighakpic.twitter.com/EWuk0smwgg,10/22/2016,HackHitchin
337,Hung out at the @makerfaire today & helped my friend Sean keep an eye on the excited patchers and button-pushers playing w/ the modulars- pic.twitter.com/JxZwoFNvOd,10/23/2016,Synthestruct
338,The #Ghostbusters doll my kid made out of a decapitated Ariel Barbie & a firefighter at the Oakland mini #MakerFaire today #HackDisneypic.twitter.com/YWKaqk2LlD,10/23/2016,AyadeLeon
339,Perfect Maker Faire project on so many levels. Sharky-go-round by Kirk McNeill #ebmmf @makerfaire pic.twitter.com/HwNbpF16T3,10/23/2016,dalepd
340,#GlobalMakerDay is 2 days away! Register http://tiny.cc/gmd2016 #sunchat #edtech #MakerFaire #makerEDau #maker #leadupchat #digcit #tlchatpic.twitter.com/UZStpIzneR,10/23/2016,JaimeDonally
341,#GlobalMakerDay is TOMORROW! Register & join http://tiny.cc/gmd2016 #STEM #edtech #makerspace #makered #STEAM #CelebrateMonday #MakerFaire pic.twitter.com/IR62531Hew,10/24/2016,JaimeDonally
342,"If you build it, they will come. If you let them build it, they will learn. via @LFlemingEDU #maker #makerspace #makerfaire #CTMindset #csk8pic.twitter.com/7h4Ebpxi3y",10/27/2016,mraspinall
343,It's official! Next year's Maker Faire UK dates are confirmed. See you 01 - 02 April @scienceatlife.pic.twitter.com/dHpHrADIrP,10/27/2016,makerfaire_uk
344,When life gives you a giant stack of surplus Makerfaire flyers and you have a laser cutter... pic.twitter.com/S1urzIim3z,10/3/2016,qrs
345,"We build police-community relationships in MANY different ways! #MakerFaire @NYPD110Pcthttps://twitter.com/NYPD110Pct/status/782655152360652800 …NYPD NEWS added,",10/3/2016,NYPDnews
346,"Thanks everyone. Thanks #MakerFaire New York #WMF16.I and ""Bottled circuits"" go back to JPN with  the Ribbons now.  CU AGN good day.pic.twitter.com/cIuaHSENs1",10/3/2016,kimio_kosaka
347,What a fantastic group of health makers assembled in the Make Health this weekend at #MakerFaire #WMF16 Thank you!pic.twitter.com/vjAEEHUXVs,10/3/2016,jfgm
348, @Makerfaire was a blast! Thanks to everyone who checked out the @Kickstarter Future Fab Lab. Hope it inspired some fun project ideas!pic.twitter.com/k71GrF8zMA,10/3/2016,KickstarterDT
349,Remove the obstacles in the way. #tec207 #leadership #CelebrateMonday #edchat #MakerFaire #designthinking #satchatpic.twitter.com/rZBio1ymgu,10/3/2016,Glennr1809
350,Watch our 'Live from World @makerfaire 2016' video over on @YouTube now... now now now https://www.youtube.com/watch?v=Xu87I4JRRf8 …pic.twitter.com/X1H12aJklq,10/3/2016,Raspberry_Pi
351,Found some letters to decorate for our new elementary #school #MakerSpace! @Makerspaces_com @MakerspaceCT @makerfaire @makerfaire @makepic.twitter.com/QdXmzHXy1O,10/30/2016,MaureenDano
352,Got my @Raspberry_Pi Zero cozy in its new case. Thanks @Tormach! Great @makerfaire giveaway. pic.twitter.com/mW2gLX11OW,10/4/2016,msenese
353,"At @makerfaire this weekend, @fwdmedia & I met Click from @toool who taught us how to pick a lock in less than a minute.pic.twitter.com/EAOQQIKF7w",10/4/2016,shootbydaylight
354,Amazed by the one-chip #Arduino builds on display at #MakerFaire New York last weekend! via @pdp7pic.twitter.com/3Dx3I6HPLC,10/5/2016,oshpark
355,You Are Invited (to @make Cool Stuff): B&N's Mini @makerfaire Hits All B&N Stores on November 5th/6th! https://www.facebook.com/events/634223343418756/ … #BNMake2016pic.twitter.com/UCUMOAyIBo,10/5/2016,BNBuzz
356,#mooor is an @Arduino #MKR1000 #IoT #system created during #MFhome #residency come to see it @MakerFaireRome 14th 16th Oct #Rome #MakerFaire pic.twitter.com/DIBzOQlxze,10/5/2016,CasaJasmina
357,Sherry Huss speaking at Autodesk #designnight about Maker Faire. @make @makerfaire pic.twitter.com/uA5Mq8D33o,10/6/2016,dalepd
358,"Maker movement in China's classrooms: a boost to next generation of entrepreneurs, inventors @elonmusk #MakerFaire http://xhne.ws/CFCtI pic.twitter.com/STyxFc55a4",10/6/2016,XHNews
359,MaKey MaKey and #Makerspace thoughts from @vperezy #makered #makerfaire #stem #steam #csk8 #csforall #csfirstpic.twitter.com/x9r3e1l1yg,10/9/2016,mraspinall
360,Experience a world beyond your imagination with Utopia 360 at B&N's Mini @makerfaire this weekend! http://bn.com/makerfaire  #BNMake2016pic.twitter.com/EpejbAUxda,11/1/2016,BNBuzz
361,#AREG folks put in a solid day at #MakerFaire on the weekend: http://www.areg.org.au/archives/206430  #hamr #maker,11/10/2016,vk5fj
362,Just another day in PROJECT EXTRA'S Makerspace ...@Makerspaces_com @makerfaire pic.twitter.com/ccqPZIRu8Y,11/11/2016,AngelaAbend
363,What does #VR look like to 1st timers? AMD's Jason Evangelho headed to @BNBuzz's @MakerFaire to spread VR's magic: http://radeon.com/en-us/the-wonder-of-virtual-reality-shines-through-at-barnes-and-noble-mini-maker-faire/ …pic.twitter.com/vMsqV8myFd,11/11/2016,Radeon
364,Live broadcast from @MakerFaireHOU at 2 pm CST learn more about makers! #maker @makerfaire pic.twitter.com/h36ql0l4jg,11/12/2016,surlana
365,Today is volunteering at the #Houston #makerFaire with the family! pic.twitter.com/7kx65om7za,11/13/2016,ZeenigamiTV
366,The 2016 Speakers Program is now on Youtube free for you to enjoy!  https://www.youtube.com/playlist?list=PLb4aZCDl2g8I47q6hPMcl4hEP63VvMOtB … #makeshowtell #mfadl #makerfaire,11/13/2016,MakerFaireADL
367,Awesome to see @MakerFaireHOU get bigger and better every year! #MakerFaireHOU #makerfaire #Houstonpic.twitter.com/BpM1zDsWDo – at George R. Brown Convention Center,11/13/2016,gerty
368,How a Formlabs engineer assembled an R2-D2 model larger than the #Form2 build volume for this year's @makerfaire: http://bit.ly/2eoqHyw pic.twitter.com/1B5dG3VpWU,11/14/2016,formlabs
369,My @makerfaire Skirt #ledskirt #Bluetooth @RealSexyCyborg pic.twitter.com/EdW2mVlj27,11/15/2016,aikokamipl
370,From crafting to making: we all agree hands-on education can make the difference. #sis16 #MakerFaire @MakerFaireRome @Ffoodinstitutepic.twitter.com/5GIJh7nUYs,11/15/2016,ClaireCecchini
371,Early experiments on our new installation for @makerfaire_uk 2017. #excited #slightlyscaredpic.twitter.com/CYYUjRTI4c,11/16/2016,nustem_uk
372,"Help keep a @makerfaire in Calgary! https://twitter.com/MakerFaireYYC/status/799374990915170304 …Brian Jepson added,",11/17/2016,bjepson
373,#Bilbao #Spain #MakerFaire this wkend -> all about @MakerFaireBio on @make: http://ow.ly/Uc1W306hec pic.twitter.com/7HwGJSqQhE,11/17/2016,sannmer
374,Absolute best job title ever. #NYSCATE16 #makerfaire #rochestermakerfairepic.twitter.com/eiTkU0ZCoA,11/19/2016,kvirginiabond
375,An electronic sword seems like a project @DSBNAcademy students would be interested in @makerfaire @ihubNiagara @TROISMARTIN @crutherfordpic.twitter.com/Uk7Tf4utke,11/19/2016,JillRussell85
376,We’re set up at @ROCHMakerFaire! Come hang! #rocgamedev #roc #RMMF16 #makerfaire pic.twitter.com/FiCDP7a4Eo,11/19/2016,bclikesyou
377,At the Rochester Maker Faire? Stop by table 105 to take a photo and code your own Snapchat filter! @ROCHMakerFaire #RMMF16 #MakerFaire,11/19/2016,vidcode
378,".@aidanmarkham, @peterlazarski, @bclikesyou and I are live at #rmmf16 #makerfaire at the #RocGameDev booth! Come peep our games!  pic.twitter.com/TGgSNfXfnu",11/19/2016,20c109
379,This weekend - catch @SherryHuss and 100s of makers at @MakerFaireLille  http://ow.ly/GSTu305Nll1 pic.twitter.com/8AxoMVIVRg,11/2/2016,makerfaire
380,#nyscate16 10 and already killing it! #makerfaire pic.twitter.com/arau68ksp0,11/20/2016,HeatherATurner
381,Now @ntotao HAVE FUN!!! Thanks @piccolocafenyc @michelecmassari #NYC #foodmakers @Ffoodinstitute @makerfaire @eufoodmakers  @Foodinpro,11/20/2016,saroversi
382,Using moulded gelatine with the Makay Makey opens up so many possibilities for #DSBNmakers @thekylekitchen @whittic @makerfaire pic.twitter.com/FRmbudbqGJ,11/20/2016,JillRussell85
383,The Dutch social enterprise @fairphone is entering the Spanish market! Meet them at @makerfaire #bilbaomakerfaire #WeAreFairphonepic.twitter.com/k62BukcR9Z,11/20/2016,FestUpBCN
384,Here's a small taste of the action that happened this past weekend at the Rochester Mini Maker Faire this past Saturday. #makerfaire #rmmf16pic.twitter.com/VZPYO5tC3g,11/22/2016,MakerFaireRoc
385,Yay @KamigamiRobots Excited to show my Gr.3-4 @Tupper1930 class this! #STEAM rules! So glad I saw this @ NYC @makerfaire @TILTHRSB pic.twitter.com/ev1Ny8J2nW,11/23/2016,Lkennedy37
386,Jesus is putting his design skills to good use and getting crafty! If you were @makerfaire a few weeks ago it was hard to miss us! pic.twitter.com/lX0ZpG4Pzc,11/23/2016,voltera_io
387,The MATRIX Creator App Store (alpha) is here! http://apps.matrix.one  @Raspberry_Pi @Atmel @hacksterio @XilinxInc @makerfaire @HackerBoardspic.twitter.com/rvlsEb65uI,11/25/2016,MATRIX_Creator
388,We had an amazing @makerfaire at @BNBuzz Barnes & Noble a few weeks ago! Really looking forward to next year!  #dreambigbuildbiggerpic.twitter.com/XZkNizYlhy,11/27/2016,strawbees
389,More catapult fun ... even Makey got involved! @OaksSchool3 @makerfaire @pitscoedpic.twitter.com/ND4sQGFBmO,11/28/2016,AngelaAbend
390,#rover #cam #Maker Faire #Rome 2016 EU Edition #MakerFaire #MFR2016 #FPV #RC https://youtu.be/GgckM7y99zM  via @YouTube,11/28/2016,PaoloMirabelli1
391,"happy #MakerMonday everybody! today, @STEM_Claire, @J9Dias, and i had a very productive time planning for our #makerfaire! #STEMLC #PLTWpic.twitter.com/5PujjiiTgi",11/28/2016,JennaJKim
392,"This weekend!!  #Adelaide, Australia to Host the Largest #MakerFaire in Southern Hemispherehttp://ow.ly/pjME305QeXU   @MakerFaireADLpic.twitter.com/Khe19uqK73",11/3/2016,make
393,"Our interview from #wmf16 #makerfaire will be airing this wknd on FOX, find your local listing through the link below. https://twitter.com/XplorStation/status/802490271091003392 …NeuroTinker added,",11/30/2016,NeuroTinker
394,la talentueuse Team @mrobotmaker a son tattoo  vive les makers #mfl16 #makerfaire pic.twitter.com/OLsXkkoJ0m,11/4/2016,ouiaremakers
395,"For all you #makers out there. #makerfaire #makershttps://twitter.com/timoreilly/status/794380148640337920 …Maker Faire added,",11/4/2016,makerfaire
396,Join #Makers at 600+ @BNBuzz Mini @MakerFaire bookstore events this weekend! Nov. 5-6. http://www.barnesandnoble.com/h/makerfaire   #BNMake2016 #makerfaire pic.twitter.com/9Hs68qZmxQ,11/4/2016,makerfaire
397,"I'll be live tweeting tomorrow with @BNBuzz during their #makerfaire event. Come with questions and learn how I created @getringly!https://twitter.com/BNBuzz/status/794630308784119808 …Christina d'Avignon added,",11/4/2016,jetpea
398,Getting excited for this weekend's #BNMake2016 Mini #MakerFaire! Find #Makers at a store near you http://www.barnesandnoble.com/h/makerfaire pic.twitter.com/oKaaafmV2g,11/4/2016,make
399,"Makers gonna' make, make, make, ... @ksuiteach @makerfaire pic.twitter.com/tYIvkL60CD",11/5/2016,zlbrownschools
400,Thanks to the NanoGurus and Mayor James Barberio for coming to our Mini #MakerFaire today! pic.twitter.com/JIHGJ0Is2g,11/5/2016,BNMorrisPlains
401,Scenes of interactive learning from @BnBridgewater @makerfaire @strawbees @extraordinaires @Sphero @bloxelsbuilderpic.twitter.com/D6WuqZRLaC,11/5/2016,MaureenDano
402,We're just about to get making!  The fun starts at 11! #bnmake2016 #makerfaire #bnstatenislandpic.twitter.com/QaIeGnygLv,11/5/2016,BNStatenIsland
403,Selfies with Daleks at @MakerFaireADL! #doctorwho #drwho #exterminate #MFAdl #makeshowtell #makerfaire pic.twitter.com/xwfucrpzc2,11/5/2016,RubinaCarlson
404,Our robot team is sharing about @FIRSTweets at the #BNMake2016 MakerFaire! #FIRSTinTexas #AlamoFIRSTpic.twitter.com/9UgRlTN6Kj,11/5/2016,RoboticsFun
405,Kids enjoying the @littleBits steam set at our #makerfaire! #BNMake2016pic.twitter.com/jJ1UTTcjhh,11/5/2016,BNFullertonBuzz
406,"Robots, books, activities, and demos all day at Barnes & Noble!! Come enjoy your Saturday with us! #MakerFaire pic.twitter.com/r23Wxt10Ge",11/5/2016,RoHAWKtics3824
407,Join @Crafterina in-store @BNBuzz on the Upper West Side @MakerFaire this weekend! #BNMakerFaire #Ballet #HolidayGift #NYCpic.twitter.com/k1k6OJdXO1,11/5/2016,Crafterina
408,Having a great time trying to make baskets with marshmallows at the Katy ISD Maker Faire. #katyisd #katyisdlibrarians #makerfaire pic.twitter.com/ha6R4zDOVQ,11/5/2016,megan_chriss
409,Had a great time today at @MakerFaireADL. So many cool things to see and #3dprinting things to try out  #MFadl #MakerFaire pic.twitter.com/dOH3PZBKpP,11/5/2016,digitalbarnau
410,Judy from Bowling Green's @bigfablab is here presenting some maker projects for our #bnmake2016! #createbuildmake #makerfaire #northwestohiopic.twitter.com/EpyK0iR4EF,11/5/2016,BNMaumee
411,Westlake's FRC Robotics team showing their robot Scorpius at #BNMake2016 Hill Country Galleria mini @makerfaire @BNBuzzpic.twitter.com/dTnn74LXMq,11/5/2016,TimDeagan
412,Working at B&N today showing the @Raspberry_Pi - great time! #NJed #raspberrypi #makerfaire pic.twitter.com/pDESa0DgcW,11/6/2016,A_BildungSROMAN
413,Having fun with VR at the #MakerFaire #Bnmake2016pic.twitter.com/MlXhQjf3kq,11/6/2016,BNRoundRock
414,"These little makers say ""This is the best day ever!"" #BNMake2016 #makerspace #makerfaire #Ozobotpic.twitter.com/YWoO8qeV13",11/6/2016,BNPasadenaTexas
415,So much fun at mini @makerfaire ! #RangerPride @Sphero @WonderWorkshop @OZOBOT @stikbotpic.twitter.com/PzZEWyOpzH,11/6/2016,LKWDFutureClub
416,A VR experience of the library's MakerLab @BNBoise #MakerFaire #BoiseState ^avpic.twitter.com/7EGzladrqS,11/6/2016,BSULibrary
417,"dreaming up some designs for the #makerfaire. @STEM_Claire, @J9Dias... you ready? #PLTW #STEMLC #makerspic.twitter.com/Sq1tqSmCdu",11/6/2016,JennaJKim
418,Thanks to @Raspberry_Pi and @BNBuzz for the mini #makerfaire session today! pic.twitter.com/DbkkT7Erog,11/6/2016,DBAKevlar
419,A few HAB pix @BNBuzz @makerfaire. @FTC5135 & @Guzzoline7300 cameras took great photos. Find the moon! @VirginiaFIRST #FTCteams @news5wcybpic.twitter.com/DQv1mg4lFS,11/6/2016,FTCTeam7090
420,Promising not to burn down the @BNSunsetValley Barnes&Nobles @BNBuzz #BNMake2016 Mini @MakerFaire. Lots of @Make fans out & about!pic.twitter.com/bOSDl25Gn1,11/6/2016,TimDeagan
421,Barnes & Noble Mini MakerFaire @BNBuzz #BNMake2016 #nyedchat #BloxelsEDU @bloxelsbuilder #sunchat @BNFifthAvenuepic.twitter.com/V3SbnOZLCl,11/6/2016,robert_kalman
422,"Call for Makers - DTLA Mini Maker Faire, submit by Nov. 18th #makerfaire @laplcentralhttp://lapl.me/PFvQcOR pic.twitter.com/WckbOfjqcl",11/9/2016,LAPublicLibrary
423,"Go watch @smartereveryday play with a handheld tesla coil! https://www.youtube.com/watch?v=_fTC_Ud_k3U … Destin, have you been to @makerfaire?",12/1/2016,make
424,Q3. According to you who's a maker? @IndiaMaker @makersasylum @makerfaire @ajityohannan @NASSCOMStartUps @PrathibhaSastry #MakerFest,12/10/2016,eChaiNetwork
425,Did you miss @makerfaire NY 2016? Well luckily @pressreset has you covered with his awesome #3DPrinting Interviews https://goo.gl/y8yDFA  !,12/14/2016,makersmuse
426,Check out this huge pinball machine interactive @Macys window in NYC! @MakerEdOrg @make @makeymakey @makerfaire @LongIslandLEADSpic.twitter.com/Rsc7XE7JrO,12/17/2016,lieberrian
427,The Call for Volunteers is open! Could you help us run Maker Faire UK 2017?http://bit.ly/1LbacAP ,12/17/2016,makerfaire_uk
428,Here's a throwback to @GameofDrones at @MakerFaire 2014. If it flies it fights. http://bit.ly/2huluWs pic.twitter.com/JqrahmX3Eg,12/18/2016,techshop
429,Playing music with bananas and cups of water. @PontiacElem @Itecswick @MrsMRYoung #richlandtwo # Makerfaire pic.twitter.com/Br8rEToocs,12/2/2016,chuckholland
430,3d printing with 3Doodler @PontiacElem @MrsMRYoung @Itecswick #makerfaire #richlandtwopic.twitter.com/qAaIVR2tS8,12/2/2016,chuckholland
431,Make: Education Newsletter -- Learning Through Making and Sharing. http://whtc.co/br1q  #makerfaire #kids #Education #families,12/21/2016,makerfaire
432,Very cool @PhilB3010 .. it makes me think of the #megabot of #Autodesk at the San Mateo Makerfaire in 2015  :) pic.twitter.com/32iS0oS3tZ,12/21/2016,InMoov
433,"When maker kids make maker gifts ....I love my flowers, Ellie! @Makerspaces_com @makerfaire pic.twitter.com/xDrGRzRwT4",12/22/2016,AngelaAbend
434,Students who enter the filmMAKER Challenge have a chance to attend the 2017 @MakerFaire! http://bit.ly/2hIoazE  #makeredpic.twitter.com/c8mDIAnxxR,12/23/2016,DigitalPromise
435,Happy Holi-DIY. Thanks for all your support this year. We can't wait to see you in 2017. #makerfaire #makermovement #makers #holidayspic.twitter.com/wTspXlMFKI,12/24/2016,makerfaire
436,"Happy Holidays friends, Makers and family!  Wishing you the best this holiday season!  Hope to see you at a #MakerFaire in 2017! #keepmakingpic.twitter.com/I4lZXRU3r0",12/24/2016,SherryHuss
437,#MakerFaire fun and innovative activities till 3pm. pic.twitter.com/sS5jfBVAvM,12/3/2016,LAPublicLibrary
438,#MakerFaire The fun continues in the Rotunda. pic.twitter.com/NSnc3yn1oQ,12/3/2016,LAPublicLibrary
439,"Maker Faire Chengdu is open now on Sunday morning.  Welcome humans, robots and various combinations.  #makerfaire pic.twitter.com/9x6TyHAbbq",12/3/2016,dalepd
440,"Core group of makers in Chengdu, members of local makerspaces and University lab. Maker Faire Chengdu.  #makerfaire. pic.twitter.com/mpE6njBdZ5",12/3/2016,dalepd
441,#missvelvetcream #fashiontech #collab with @kathblair for @makefashionCA at @makerfaire #Chengdu video by @dalepd #neocouture #wearabletechpic.twitter.com/gGROLJNVEV,12/6/2016,missvelvetcream
442,The Bearcat Bomber longboard is ready 4 student artwork . Displayed at school makerfaire perhaps? @ISManilaHS  #skateboardingpic.twitter.com/t4xc2oizMm,12/6/2016,ringodin
443,Woohoo! Thank you! We've reached over 100% last night! #MakerFaire #YYC is going to be AWESOME in 2017!https://www.albertaboostr.ca/campaign/?id=78c1bc56-8c9f-e611-80c5-0cc47a696e6d … cc @nenshipic.twitter.com/MX8HF9U84k,12/7/2016,MakerFaireYYC
444,"CDC hosted its first #MakerFaire event Nov 10. Attendees celebrated & showcased DIY via 3D printing, BIO & digital making, design & more. pic.twitter.com/Qs8f1oo1bF",12/8/2016,CDC_eHealth
445,"Join us today @makewithWP @IndiaMaker @makersasylum @makerfaire @2050City @ajityohannan @NASSCOMStartUps @PrathibhaSastry @sohil_4932https://twitter.com/eChaiVentures/status/807463100366651392 …Chaitya Shah added,",12/9/2016,chaitya_shah
446,Make sure your coding toy gifts last and last and last @forbes http://www.forbes.com/sites/jennchoi/2016/12/09/five-tips-to-secure-coding-toy-success/#7c5934742c8a … @arduinoorg @makerfaire @getpitop @primotoys @intel,12/9/2016,toysastools
