,Tweets,Time,Username
354,"RT @mitmeche: First-ever @MIT @makerfaire this Saturday, Oct. 4! Let's celebrate the fun of making! http://makerfaire.mit.edu ...",10/1/2014,makerfaire
355,We are here @makerfaire to represent!! @intel @Atmel @TheAVRMan @Sander1Artspic.twitter.com/3aBqC3hrGm,10/1/2014,Joey_Hudy
356,Meet Scratch Cat tomorrow at our Family MakerFaire @CodeWeekEU #codingrockstars #codeEUpic.twitter.com/x1O3dl8v9x,10/10/2014,GWASwitzerland
357,Rails in the U-Squared #conceptcar could help urban drivers customize for their needs. #makerfaire pic.twitter.com/eOuB1mVVPV,10/16/2014,Toyota
358,The @NASA #Ames75 Open House is like @makerfaire on steroids!! pic.twitter.com/rCzkCICdxk,10/18/2014,motorbikematt
359,Join Bio-Rad at the East Bay #MakerFaire happening now! Extract your own DNA and take it home with you! @EBMakerFairepic.twitter.com/bwcy9N243z,10/19/2014,BRSciAmbassador
360,"Science, tech, workshops and a SuperSonic Car! Derby #MakerFaire 25-26 Oct @derbysilkmill Info/tickets > http://makerfairederby.com/  #lovemids",10/2/2014,MakerFaireDERBY
361,"#TBT to the 2014 NYC @makerfaire last month, GCD Chief Engineer Bob Hodson of @NASA_Langley demos astronaut glovespic.twitter.com/2yi9L0Mo0H",10/2/2014,NASA_Technology
362,"We love makers, we love #MakerFaire! Story about: @3DKitbash @eepybird @InMoov @adafruit and @dalepd by @BulbZonepic.twitter.com/SqxDbAVfue",10/20/2014,edgartells
363,Better than the xbox! @MakerFaireDERBY @derbysilkmill @barnsleyio  #DMMF14 #makerfaire https://vine.co/v/Ohtl2jLpOVQ ,10/25/2014,RuthBellamy
364,Nice shot! MT @RuthBellamy: Bighak reflected in the RB211 @derbysilkmill @MakerFaireDERBY #makerfaire #DMMF14pic.twitter.com/uTZG0goEi0,10/26/2014,jjsanderson
365,"""@makerfaire_uk: Dates for Maker Faire UK 2015 have been announced! http://www.makerfaireuk.com/2014/08/28/maker-faire-uk-2015/ …"" (see you there)",10/28/2014,oomlout
366,"Mens et Manus. Mind and Hand. The first ever @MIT Mini @MakerFaire is tomorrow, rain (under tents) or shine! http://makerfaire.mit.edu ",10/3/2014,MITOCW
367,Bringing New Life to an Old Spacecraft - Keith Cowing at @makerfaire 2014  #ISEE3https://www.youtube.com/watch?v=XCBVsI1arkI …,10/3/2014,ISEE3Reboot
368,In Cambridge tomorrow? Experience the first MIT Mini #MakerFaire: http://mitsha.re/1ra99zI  #CambMApic.twitter.com/uWyYSmhIow,10/3/2014,MIT
369,How big is @makerfaire in Rome? Big enough it is on bus backs ! pic.twitter.com/6Xkqfi476N,10/3/2014,bertierluyt
370,Please mob responsibly. #makerfaire @sparkfun @Atmelpic.twitter.com/Yb3UpJIopT,10/3/2014,trevor_z
371,The first ever MIT Mini @MakerFaire is tomorrow! Get your free tickets here: http://makerfaire.mit.edu pic.twitter.com/EmLvRipP00,10/3/2014,MITOCW
372,Lively and crowded expo today at @MakerFaireRome #makermovement #MakerFaire #arduino #digitalfabricationpic.twitter.com/fZurMNq1hM,10/3/2014,postdigitalnode
373,"Little girl from #Hartford at #MIT @makerfaire today said, as she was taking apart a #laptop ""I'm good at this because I love #science."" :)",10/4/2014,fixerfair
374,Had a blast today showing off the @inmoov and myrobotlab art the first ever #mit mini #makerfaire  #lloydtherobot,10/4/2014,kwatters76
375,"Interacting with the original texting machine, a vintage teletype. #makerfaire  #mfatlpic.twitter.com/CzZ11zT0C0",10/5/2014,Histocrats
376,Excited for #EastBay Mini-#MakerFaire Educator Meet-Up to  connect w/others & tinker w/curriculum  #MakerEd http://ebmakerfaire.wordpress.com/2014/10/02/calling-all-educators/ …,10/5/2014,bettyray
377,".@MakerFaire shows come and go, but Maker friends are forever! #MFR14 (@qtechknow @CesareCacitti @Joey_Hudy @mbanzi)pic.twitter.com/kZwYegbSrz",10/5/2014,MicrochipMakes
378,"Just got awarded a ""maker of merit"" ribbon at MakerFaire Rome! #mfr14pic.twitter.com/wjqqA73S4k",10/5/2014,OSWatchProject
379,Can't complain about the scenery @MakerFaireRome :) cc @FerrariSim #3dprinting #makerfaire pic.twitter.com/RRKLIWwpD2,10/5/2014,3DHubs
380,"Red Pitya debugging #arduino at #makerfaire. Visits: #kickstarter @dimatosj , #beagleboard #hackerspace @pdp7pic.twitter.com/DkianKipQX",10/5/2014,RedPitayaCom
381,“Creativity is thinking up new things. Innovation is doing new things.” ~ Theodore Levitt #quote #innovation #MFR14 #makers #makerfaire,10/5/2014,marcoespoweb
382,"Look who we found @makerfaire @CraftyRobot, @craftyrobot #mf14 https://vine.co/v/OKqAjBrhDdV ",10/5/2014,BareConductive
383,Future lab members in the making at Vermont's @makerfaire... #STEM #UVMpic.twitter.com/asvZCBz9AG,10/6/2014,DoctorJosh
384,Turning Ideas into Reality @MakerFaire NY. Thanks @asmetweet http://ow.ly/CkC9p  #WMF14 #makers #makermovement,10/6/2014,makerfaire
385,"JUMP. Because if learning is boring, you'e doing it wrong. http://venspired.com/jump/  #edchat #makered #MakerFaire",11/1/2014,krissyvenosdale
386,love that a student asked me today if our school could host a #makerfaire #worldsofmaking,11/10/2014,LFlemingEDU
387,Next Saturday #Arduino booth at Mini #MakerFaire in #Londonhttp://bit.ly/1xhwrwq ,11/12/2014,arduino
388,Mini @makerfaire Istanbul happening today! We'd love to meet you guys there: http://buff.ly/1yz48Xd  #3dprintingpic.twitter.com/LnTviHpOq6,11/12/2014,3DHubs
389,A whopping 20 MakerFaire Editor's Choice awards on display at Evil Mad Scientist's open house party tonight!   @EMSLpic.twitter.com/LlUGrS4aYJ,11/13/2014,CountrCultrLabs
390,"Tomorrows @MakerFaireEC will be awesome, we can't wait to get down and meet you all. See you at @LCCLondon #MakerFaire",11/14/2014,maplintweet
391,"""Calling all makers, inventors and undiscovered geniuses – MakerFaire Africa needs you!""http://bit.ly/1GVTfEU #makerfaire @htxtafrica",11/14/2014,JPMelaga
392,Lego repair job :-)pic.twitter.com/7uOHqeyyJT  #Lego #makermovement #makered #MakerFaire #makerspace,11/15/2014,bnighrogain
393,Meet the @makerfaire robot on the @3DHubs stand @MakerFaireEC using augmented reality and print it at a hub near you!pic.twitter.com/VfQ9Xt5qKF,11/15/2014,Cinterdesign
394,Hello from Penang! Come and say hi to us at stand 38! #PMMF14 #makerfaire #BBHmakers #invention #creativitypic.twitter.com/0zXrafvuAY,11/15/2014,bbhsingapore
395,The only difference between Kids from different places 'is access to opportunities' @Stefania_druga #MakerFaire #ecmmf,11/15/2014,neilchurcher
396,MakerFaire meet up @haiyan @mbanzi #MakerFaire #ecmmfpic.twitter.com/68fNdIoj6J,11/15/2014,neilchurcher
397,Brilliant authentic trans-disciplinary learning http://traintheteacher.wordpress.com/2014/11/16/from-assembly-to-maker-faire-adechat-pathon-bookcreatorapp/ … by @traintheteacher #aussieED #pypchat #MakerFaire,11/15/2014,whatedsaid
398,"Building a pocket-sized hackable robotic arm, https://makezine.com/2014/11/15/building-a-hackable-robotic-arm/ …. #mearm #ecmmf #makerfaire #robotpic.twitter.com/nlqqOcIvqh",11/15/2014,aallan
399,"The Elephant & Castle Roundup, http://makezine.com/2014/11/16/the-elephant-castle-roundup/ …. #MakerFaire #ECMMFpic.twitter.com/iMSkepRUyv",11/16/2014,aallan
400,VIDEO: Mini Maker Faire fosters imagination http://pojonews.co/1qLcjLO   @PoughkeepsieDay @PokMakerFaire @makerfaire @MakerFaireTO,11/16/2014,JohnBarryPoJo
401,A Report from the Second European #MakerFaire in #Rome http://ow.ly/EzNO5  #MFR14pic.twitter.com/Epy5e9nF1B,11/19/2014,promonic
402,@makerfairebta Congratulations on your first annual Bogotá Mini #MakerFaire — Looking forward to seeing pix & video! #MakersAreEverywhere,11/19/2014,sannmer
403,Check out Mosaic at @MakerFaireTO this weekend. Registration is free: http://ow.ly/EC69T  #3dprinting #makerfaire,11/20/2014,MosaicMfg
404,@MakerFaireTO @makerfaire @structur3Dprint DO MORE THAN EVER WITH YOUR 3D PRINTER #Discov3ry,11/20/2014,SnCFinkle
405,"The celebration of makers, doers & creators @makerfaire request submissions for Apr event at @scienceatlife http://narcmagazine.com/?p=1216 ",11/20/2014,narc_magazine
406,Who is playing in the Toronto park? Robots? Visit #hotpoprobot at #MakerFaireTO to find out #arduino #makerfaire pic.twitter.com/9fo7vXlF4b,11/21/2014,wonrobot
407,#Arduino #robot by kids getting ready for @MakerFaireTO 22-23 Nov. Meet him @ #HotPopRobot #MakerFaire #GYBO2014pic.twitter.com/zkrrPF6qln,11/21/2014,wonrobot
408,"First, AVR Hero.Then, @MakerFaire Honors.Now, funded on @Kickstarter!Way to go, @Phoenard! http://bit.ly/1zqQWEX pic.twitter.com/XWLiH5fEZD",11/21/2014,MicrochipMakes
409,Driving R2D2 @MakerFaireTO @_PhilYoung #peel21st #makerfaire pic.twitter.com/5qc8eyZ55W,11/22/2014,ShivonneLewis
410,Geeked out with Aidan today #makerfaire pic.twitter.com/rYirtwqoEe,11/22/2014,jamiemcquay
411,Teaching kids #wearabletech with #MakeyMakey! Reppin' @learningcode at @makerfaire today pic.twitter.com/r8TdUY1jlZ,11/22/2014,Boberfeld
412,Come check out @structur3Dprint booth at the #makerfaire Toronto. pic.twitter.com/Q3wyvuKJJb,11/22/2014,Solo_Amir
413,Mr Kee's Arduino Workshop sold out fast at the Toronto Makerfaire where people learned how #SMR does Arduino.#JPCIpic.twitter.com/wFDqnn2yIG,11/22/2014,JohnPolanyiCI
414,Dreaming of a Maker Space in every school in #scdsb #scdsb_arts #STEAM @szwildcat @lboate @dwilsoncole @mjtlbarrie @makerfaire !!,11/22/2014,jamilamonahan
415,"MakerFaire for kids & families at the library? Yes! Nicely done, Toronto!  http://makerfairetoronto.com/makerkids-at-the-faire/ …",11/22/2014,DearLibrarians
416,I found @gordonrox24  @makerfaire! pic.twitter.com/B6D3zPyzob,11/22/2014,vaiobotrblx
417,Incredible science and tech meets art! @MakerFaireTO @_PhilYoung #makerfaire pic.twitter.com/6JThIPQJYD,11/22/2014,ShivonneLewis
418,.@MakerFaire_TO HAS OFFICIALLY STARTED! We'll be the ones hanging out next to the stack of 8 #Makerbots & 3D printing cool stuff #MMFTO,11/22/2014,MakeLabStudio
419,Getting ready to destroy at the Battlebot competition! @makerfaire #MakerMovement #robotics #makerkidspic.twitter.com/oS2dnJaByg,11/22/2014,jamilamonahan
420,Maker Faire Tokyo is opens with a full house.   Aerial view with blinds.  #makerfaire @makepic.twitter.com/nsTWmp6jNf,11/22/2014,dalepd
421,Rochester Makerfaire I helped quite a few makers with soldering.  Note-first timer AWESOME! #nyscate14 @nyla_sslpic.twitter.com/nqkSmvNCJH,11/22/2014,HeatherATurner
422,We haven't perfected our Jenga playing robot at the makerfaire.... yet. pic.twitter.com/MWe7lOyMqi,11/23/2014,hacklabto
423,Check out some of the highlighted tweets from the Rochester Mini Maker Faire on Storify: https://storify.com/RochMakerFaire/rochester-mini-maker-faire … #RochMMF #MakerFaire,11/23/2014,MakerFaireRoc
424,"Something old, something new. Marrying now & then technology: a typewriter printing tweets! @MakerFaireTO #makerfaire pic.twitter.com/jJfLbjepV8",11/23/2014,emilycoffin
425,Its the final countdowwwwwwn. Wrapping up a fantastic @makerfaire weekend in #Toronto. @ROBLOXpic.twitter.com/3gviqTKTID,11/23/2014,vaiobotrblx
426,Three of a kind at Maker Faire Tokyo. @256ericpan @Creatables_Erik @tks #makerfaire @makepic.twitter.com/mAcPppU9eK,11/23/2014,dalepd
427,Kuramoto Daisuke with a t- shirt I signed at the MIT Scratch Conference in August.   #makerfaire,11/23/2014,dalepd
428,It is always great to catch up with talented people like @dannydillen @medickinson @MindKits #makerfaire @TaupakiSchool in 2015?,11/23/2014,stephen_PtC
429,@LilRobotFriends TY for making science cool for my son with his first little robot friend bought at @makerfaire http://youtu.be/NLDn5JEivoo ,11/23/2014,CitraSupercool
430,Come find out more about @brcknet at Makerfaire @InnovHub @makerspace_za @capitalum @Voila_Beautifulpic.twitter.com/FZQE2GVUU7,11/24/2014,makerfairafrica
431,Dinner/meet-up with @makemagazine @makerfaire @msenese @lemalife @echeng talking about drones http://ift.tt/1C881Zn pic.twitter.com/Yi50pB02Nh,11/24/2014,Hovership_rc
432,"4400 km, 9 days, 3 #motorcycles. #Kenya to @SouthAfrica @makerfaire with @brcknet Tech in tow. http://bit.ly/1xK5oJc pic.twitter.com/4CSu218iIo",11/24/2014,OpenExplorer
433,@makerfaire @MakerFaireTO @petergouldart  Love it when adults and kids turn into producers. Both hi/lo tech. #howmuchcanweconsume,11/24/2014,HandsOnilm
434,Makers! #FTW RT @tanyathegamer Hasbro @dougalgrimes speaking about the Maker Movement @makerfaire at the @ChicagoToyNGame Conferences,11/24/2014,na2ure
435,Heirloom #quality one of a kind custom  http://www.builtbydaniel.net  #makerfaire #luxury #madeInAmerica  #BNI #cnc14pic.twitter.com/FwT1cYTERc,11/26/2014,builtbydaniel
436,"Maker Faire UK 2015 Call for Makers is now open. ( http://oom.lt/2cvwt5  ) (our application is in, see you there @makerfaire_uk)",11/26/2014,oomlout
437,Inspiring introduction to #MakerEd from @MarkFeltham666 at #JamPacked today. Audience looking up #makerfaire :) pic.twitter.com/f52NxyVIc7,11/29/2014,cgarside
438,#Innovators! Participate in the @YALINetwork virtual #MakerFaire! Find more here: http://goo.gl/C3I56v  Link to submit at end of page.,11/29/2014,YALINetwork
439,You have an invention/start up that can help solve a problem in ur community? Submit it to our virtual #MakerFaire: http://goo.gl/C3I56v ,11/30/2014,YALINetwork
440,"Great to hear about the first Maker Faire at MIT last month, celebrate makers.  http://makerfaire.mit.edu  @drdawnMIT #makered @makerfaire",11/4/2014,dalepd
441,"Curious about 3D printing, wearable technology & electronics? Check out @MakerFaire_TO at the Ref. Library #TPLMakers http://ow.ly/DLwmX ",11/5/2014,torontolibrary
442,"It's a tech block party! All ages invited to explore, tinker and learn: http://bit.ly/13IaV7R  @makerfairemiami #makerfaire #makerfairemiami",11/6/2014,eMergeAmericas
443,Just over a week until @MakerFaireEC We can't wait! #makerfaire pic.twitter.com/Y2CZ6eT79v,11/7/2014,BareConductive
444,Yet another event I wish I had a cloning machine for: #Miami Mini #MakerFaire http://makerfairemiami.com/  @flcreatives too many cool things!,11/7/2014,liberatr
445,Where creativity meets the market @makerfairemiami #makerfaire @thelabmiami @ric23 @matthaggman great day in Wynwoodpic.twitter.com/tRjkNcZYpR,11/8/2014,ojcorral
446,"@makerfaire Miami @thelabmiami great seeing so many young people around tech, inventions and creativitypic.twitter.com/9076VTMT1X",11/8/2014,marcogiberti
447,MT @gidgev: Fashion Tech futures! Make: Wearables Projects on the Runway: http://wp.me/p22K2I-1TY7  via @makerfaire #wearables #DIY,11/8/2014,make
448,Kids learn and play at @makerfaire Bay Area. http://bit.ly/1vWvHXX pic.twitter.com/QNkGMMAapc,11/8/2014,Oraclejavamag
449,Has anyone held a #makerfaire in their elementary school? Looking to collaborate. #INeLearn #edtech #edchat,12/1/2014,MediaSpecJess
450,@duffy_ma @ctitusbrown Sorry; tech failure last wk. First got Make for my son when he was ~7th grade; he'd gone to Bay Area MakerFaire.,12/1/2014,AnimalDiversity
451,Submit photos of your inventions/startups to our virtual #MakerFaire here: https://youngafricanleaders.state.gov/makers/  @Dickens24,12/1/2014,YALINetwork
452,Will a Maker win this? Taking the Cube Quest Challenge: http://wp.me/p22K2I-1UEu  via @make #makerfaire #makers #space,12/11/2014,makerfaire
453,@brettlempereur @SayBeano @DefProc @llewelld @Ka81 @LJMUFabLab @spencerslk. Makerfaire LJMU so successful today :) pic.twitter.com/c5QeS3ax1n,12/12/2014,HEdSpaceUK
454,"Organizers, students and some of the Maker Education Working Group (#MEWG) at @LJMU #makerfaire today @HEdSpaceUKpic.twitter.com/ObJ5GIgWur",12/12/2014,MarkFeltham666
455,@ka81 looks like she is talking to a coffee cup with @DefProc and @llewelld . #makerfaire @HEdSpaceUKpic.twitter.com/jCOc6nEMb6,12/12/2014,MarkFeltham666
456,"@MarkFeltham666 @jprodger @LJMU @makerfaire_uk Yay! I was asked to come back for 2015 UKMF in Newcastle. I presume Jimmie, too. CU there!",12/12/2014,maltman23
457,"I, Robot - Full Size @MakerFaire Robot #3DPrinting @MakerBotpic.twitter.com/DWeB6S1TZ0",12/14/2014,MakerWiz
458,Resources-from-A-to-Z is out! http://paper.li/connieleneknits/resources-from-a-to-z … Stories via @makerfaire @MrsMoonyarn @BarnacreAlpacas,12/15/2014,Connieleneknits
459,Win it! Share Your Idea For A Chance To Win A Dremel Idea Builder 3D Printer!: http://wp.me/p22K2I-1UXS  via @make #3DPrinter #makers,12/15/2014,makerfaire
460,Maker Faire Shenzhen 2015 will take place from 19/06 to 21/06. Hope to see you again this year! #mfsz15 @makerfaire pic.twitter.com/IPbv3MOevZ,12/16/2014,MakerFaireSZ
461,"Submit your project to attend Maker Faire UK as a maker, vendor, knitter, crafter, coder, DIY-er, painter, printer... http://www.makerfaireuk.com/2014/11/19/call-for-makers-is-now-open/ …",12/17/2014,makerfaire_uk
462,First mini #makerfaire #Togo at @woelab 26 au 28/12/2014 #BootWoeCamp #HubCité http://j.mp/1DF81k4  @makerfaire @verone @StartupBrics,12/17/2014,woelab
463,RT @mmlee: Maker Faire planning underway tonight with @MaDTECHEd @Yoshi123 @dyna_chem_net @QuincyKBrown @DCmakerfaire #dcmakes #makerfaire,12/18/2014,DCmakerfaire
464,I’ve been working on a side project… anyone want to know about a braincard? http://igg.me/p/the-braincard-powered-by-a-neural-network-chip/x/7679537 … #indiegogo #neuralnetwork #makerfaire,12/18/2014,Matt_Grimshaw
465,@woelab is organizing #WoeBootCamp ON THIS 26 27 28#team228 @StephaneAdNdour @emerginov @makerfairafrica @makerfaire  @SamirAbdelkrim  #FB,12/19/2014,zuloo_inc
466,@woelab is organizing #WoeBootCamp ON THIS 26 27 28#team228 @StephaneAdNdour @emerginov @makerfairafrica @makerfaire  @SamirAbdelkrim  #FB,12/19/2014,woelab
467,#DoverNH has a #MakerFaire every August @seacoastmakers @smartinez #NHCMTC,12/2/2014,szpatterson
468,We need a BIG makerfaire right here in NH. This state is FULL of tinkerers! #nhcmtc,12/2/2014,MrsDi
469,"@admsch There's the @makerfaire town hall on Thursday evening, http://makezine.com/2014/12/01/maker-faire-london-town-hall-this-thursday/ …. /cc @iotwatch @thingmonk",12/2/2014,aallan
470,@woelab organizes 3 days for #makers #BootWoeCamp2014 which are fast.  @makerfaire @oafrica @iHub @dkoa @emeka_okafor #fb @SamirAbdelkrim,12/21/2014,AmenAbbey
471,"Adam Savage talks @Mythusters, wonder, & failure at @TheAtlantic. http://theatln.tc/1AwVauH  @makerfaire @FIRSTweetspic.twitter.com/pgqVcry6Uu",12/23/2014,jesslahey
472,"April - Read Invent to Learn= hugely influential for me - Visited @GulfCoastMakers , met @HackTampa & got inspiration for our Makerfaire",12/24/2014,DianaLRendina
473,Budget For Student #MakerSpace (via @makerfaire) http://spaces.makerspace.com/wp-content/uploads/2012/04/hsmakerspacetoolsmaterials-201204.pdf … cc:@PlanoAcademyNHS @KIPP @Michael_A_Horne @TechEdV @dallasschools,12/27/2014,ChicagoGupta
474,"The coolest place in Jozi @SciBono , just got better! See you at MakerFaire Jozi on 5 and 6 Dec, for free! pic.twitter.com/24DBCL6dO7",12/3/2014,SciBono
475,Come and join us and @dalepd at the #MakerFaire Town Hall tomorrow at #TheGuardian! Hope to see you there! http://ow.ly/Fhr2v ,12/3/2014,techwillsaveus
476,"@drbrian glad you enjoyed your visit , we will drop in next time we are over for @makerfaire_uk",12/3/2014,TOG_Dublin
477,@makerfaire @make Knit Your Own Cat! Check out the #code it takes to #hack this #cat #CatsOfTwitter @cats #knittingpic.twitter.com/WTmD5sxhMy,12/3/2014,RogueMaking
478,MT @make: Incredible knitting pattern hides a robot in your scarf! You can only see the robot at specific angles. http://ow.ly/Fj8Oe ,12/3/2014,makerfaire
479,"At a #makerfaire, when a #Tesla coil breaks down, this is what happens...http://ow.ly/GBpZU pic.twitter.com/Zs9SSukRrM",12/30/2014,MakerBoulder
480,drivenStudio is at MakerFaire Africa showing an octocopter that Coenie and Jarrod built. #mfa2014pic.twitter.com/oXoMVFzgFj,12/4/2014,DrivenStudio
481,@bethanykoby talking about @makerfaire @wonderlandblog @faberdasher @iamclarec @sugru @SherryHusspic.twitter.com/LgWcVCiPaK,12/4/2014,MakersCAFE
482,Greenbrae Mini Maker Faire Daily is out! http://paper.li/MakerFaireGB/1371057808 … Stories via @makerfaire @emailo19 @MakersCAFE,12/4/2014,MakerFaireGB
483,Great open discussion with @dalepd @SherryHuss and fellow organisers and makers. Let's make a @makerfaire happen in London!,12/5/2014,marc_in_london
484,#SanFrancisco as a Lab for U.S. #Urban #Manufacturing http://fw.to/woakxhX  @UMfgAlliance @sfmade @prattcenter @Citi @jobs @makerfaire,12/5/2014,rkpendse
485,Pumped for Toyota's #onramp2014 connected car hackathon this wknd in San Mateo (#makerfaire space): $10k grand prize http://onramp2014.hackerleague.org/events/onramp-2014-from-toyota …,12/5/2014,hackerleague
486,Great to talk @makerfaire London plans last night w UK makers @bethanykoby @SherryHuss & @dalepd. We're excited to see what 2015 brings!,12/5/2014,ursula_davies
487,"Hey, #Vancouver. Opportunity to join the Maker Foundation’s Board of Directors: http://bit.ly/1ylUdmy  Come make with us! cc @makerfaire_van",12/5/2014,codekat
488,Makerfaire robot sitting on my monitor #3dprinting @thingiverse @leFabShoppic.twitter.com/xFEoOteQIx,12/6/2014,Awan3DPrint
489,From #bronzeage to #Makerfaire technology Ed travels from the past to the future @derbymuseums that's why we love empic.twitter.com/CfxwkIEbtK,12/6/2014,JaDerbyshire
490,Super excited for 2015! Just wrapped up another #makerfaire planning call @MaDTECHEd @ideaspaceDC @MakerCaucus #dcmakes #NationOfMakers,12/6/2014,DCmakerfaire
491,@makerfairafrica @makerfaire proudly sponsored by @StandardBankZA #SBInnov8 @Rabia_Tayob #innovation # entrepreneurship,12/6/2014,jayshnaidoo
492,"Maker Faire Boulder!  http://www.makerboulder.com ,  @makerboulder #makerfaire",12/9/2014,jenlewin
493,Liquid Wrench is pretty much awesome. Scott just fixed the vacuum cleaner with some of the dry lubricant we got @makerfaire @LiquidWrench,12/9/2014,unusualcards
494,I'm totally in love with Maker Faire! http://buff.ly/1u4i0G4  #NYC #MakerFaire #storytelling #microstorypic.twitter.com/XhKSap1G3f,12/9/2014,edgartells
